,Playlist,Track,Artist,Track_ID
1757,Deepbeatz ,Waste of Time - Jungle Remix,MØ,0BKmVgUMJGjlPB4nJRECEH
1758,Deepbeatz ,Seven Days in Sunny June,Jamiroquai,2bwxqGKS5GPXfNanAIRe2p
1759,Deepbeatz ,Love Your Days,Cherokee,2LgG4EElR5CIk6G20l8r7p
1760,Deepbeatz ,Ann Wants to Dance,Papooz,0DiQAYZAOQLL9mwinkRS3E
1761,Deepbeatz ,Water,Caleb Belkin,1D1T85tGQBtiQwXbTRYXXC
1762,Deepbeatz ,Gooey - Gilligan Moss Remix,Glass Animals,4Bkdb7cuuTrgiM4ddtm2or
1763,Deepbeatz ,Palms (with CHANNEL TRES),Gus Dapperton,0Lskej1hiep1PKXoz7KhyO
1764,Deepbeatz ,"Just Fly, Don't Worry",Jungle,6F4wLswrtblKs7nx5gVdmq
1765,Deepbeatz ,Bonnie Hill,Jungle,6nU0Y6B5TEtAdiavOLP7lO
1766,Deepbeatz ,Gonna Be - Ben Human Remix,Mo' Horizons,5BVviG1j9k2ALP3sPqrhJg
1767,Deepbeatz ,Crystalised,The xx,5UBBJnFxsfjFxfrtvErQoH
1768,Deepbeatz ,Brand New Revolution,Guts,4VO4jmdViY1BQiHlF2tYye
1769,Deepbeatz ,Too Good - Unknown Mortal Orchestra Remix,Arlo Parks,4jMmXKJjle1GD241r9s1oj
1770,Deepbeatz ,Touch,Big Wild,57v4cMu70Wx4oG9rFp2lMq
1771,Deepbeatz ,Easy to Come Home,Dojo Cuts,3UZ8WlceXd5kDmnpNvA8Dd
1772,Deepbeatz ,Illusion,Jordan Rakei,72DF0SmTCpsSOgcn76sW5W
1773,Deepbeatz ,U&ME,alt-J,67Bn4Mb7cgdRdmwBW1PYms
1774,Deepbeatz ,Burning Hour,Jadu Heart,2dje3ZBu1j1r0QfR7mtS0l
1775,Deepbeatz ,Say the Word,Kraak & Smaak,3N1JkmT4XAFE3xYZTi2MhY
1776,Deepbeatz ,Inundated,Tora,5vh1oEv1Rj4XkdidWD1dXT
1777,Deepbeatz ,Break Apart,Bonobo,2pYvd6cHcAIMAM6xMD6nok
1778,Deepbeatz ,Rose Quartz,Toro y Moi,0u1yF7JbPlDjqWUKZk4FaR
1779,Deepbeatz ,Your Time (feat. KAYTRANADA),Nick Murphy,7JzXmXuqPRJNClCdOAE1Ah
1780,Deepbeatz ,Dragonball Durag,Thundercat,7eWGnKg4B44sbBPpQp4y2c
1781,Deepbeatz ,Stay Inside (feat. Liv.e),JT Donaldson,1NPf2VoOaZ45NCYhVqn9L0
1782,Deepbeatz ,Ordinary Madness - RAC Mix [Edit],Joe Goddard,01Vc4fbQr07AD9oi0EJBSM
1783,Deepbeatz ,Missing (feat. Andreya Triana & Ben Westbeech),The Vision,5v5tu5WfV7BqOwwrnVVTGu
1784,Deepbeatz ,Wake Up,Kowloon,4xwmYMilHBbSLJs0toC0dh
1785,Deepbeatz ,Café cigarette,Yambow,2FJ2ukpPWwKu9JzR4Ymx2x
1786,Deepbeatz ,Thinking About You,Sailor & I,38cCmCg91hiS07Z6VIlFJT
1787,Deepbeatz ,405 - Metronomy x Biig Piig,Metronomy,1KjLbuPsJmYdZJt0CsyVAg
1788,Deepbeatz ,No Reason,Bonobo,3aWPdd6U1xbsIEGEpUaPyQ
1789,Deepbeatz ,Mom and Dad,Xinobi,6ddwcB4v8XnsBgvDnrvByo
1790,Deepbeatz ,Early Morning,Isaac Delusion,5dOXkCDPck9Y0SanW1TJmH
1791,Deepbeatz ,The Journey,Tom Misch,1R2CpJXwERlLURyKaE1nWr
1792,Deepbeatz ,Electric (feat. Khalid),Alina Baraz,20TYNq9o5sdBAbkCWE9ih7
1793,Deepbeatz ,Into The Sun,Damian Lazarus,5xUomxrzkIr0MAP9YQur24
1794,Deepbeatz ,The Chain,Kerala Dust,7IctzNEJucIBzkAWYg6np2
1795,Deepbeatz ,In the Midst of It All,Tom Misch,6vPDjg4zuLlJrzgm9vqZCj
1796,Deepbeatz ,Drowning in Your Love - Gold Edit,Aaron Taylor,2wi5SH9O2HrLIZpivx4xzE
1797,Deepbeatz ,Dribble,Sycco,1mQmVfIUWi6Yx50l59TpKU
1798,Deepbeatz ,Don’t Let Get You Down - Edit,Wajatta,6o8muWtNPh3PoVWOr2wUVy
1799,Deepbeatz ,Japan - Satin Jackets Remix,Tycho,4riBORG5X5kvQThwODPDDh
1800,Deepbeatz ,Summertime Magic,Childish Gambino,4j3GWI86JvSaF0BLdmgcfF
1801,Deepbeatz ,Midnight Mischief - Tom Misch Remix,Jordan Rakei,3O5JIwSON3KBaoyMUsjLjn
1802,Deepbeatz ,Take Me Home - Purple Disco Machine Remix,Monolink,43m0QgxLvTmiryEAWnP5Fn
1803,Deepbeatz ,Gossip,Tame Impala,79chzfFIIq7cHkqcYYORk0
1804,Viby ,Something About You,Hayden James,5n9DJWUiwuKuPE9sCVbQ0n
1805,Viby ,Mr. Brightside,The Killers,7oK9VyNzrYvRFo7nQEYkWN
1806,Viby ,Foreign Language (feat. Jess),Flight Facilities,6M0cy8N7KQhaYbJ7088D28
1807,Viby ,Electric Feel,MGMT,3FtYbEfBqAlGO46NUDQSAt
1808,Viby ,Tearing Me Up,Bob Moses,6NDt5z8GKIHub37hBQ4x18
1809,Viby ,Midas,Maribou State,6VNooTY5w9A9wg1YUsEbKB
1810,Viby ,Murder On The Dancefloor,Sophie Ellis-Bextor,0ndXb2CwhrqtyHK6o6eVNd
1811,Viby ,Crazy,Gnarls Barkley,2N5zMZX7YeL1tico8oQxa9
1812,Viby ,Only You (feat. Tame Impala),Theophilus London,3KdPnZiYzQJJ5itDr8BjMM
1813,Viby ,Lost In Yesterday,Tame Impala,5JWPUEov2wlX7c0jhYZpeB
1814,Viby ,Is It True,Tame Impala,6RZmhpvukfyeSURhf4kZ0d
1815,Viby ,Sex on Fire,Kings of Leon,0ntQJM78wzOLVeCUAW7Y45
1816,Viby ,Am I Wrong,Nico & Vinz,1fidCEsYlaVE3pHwKCvpFZ
1817,Viby ,Doses & Mimosas,Cherub,44CZRkOxv7UItaAUmh8PgN
1818,Viby ,One More Time,Daft Punk,0DiWol3AO6WpXZgp0goxAV
1819,Viby ,Hey Ya!,Outkast,2PpruBYCo4H7WOBJ7Q2EwM
1820,Viby ,Ms. Jackson,Outkast,0I3q5fE6wg7LIfHGngUTnV
1821,Viby ,Dímelo,Enrique Iglesias,2z0z5ddJS3K7qvhp4PH0Aa
1822,Viby ,It Wasn't Me,Shaggy,4GFJRLgxy4chyfWqfPTJaI
1823,Viby ,Spooky - Quinten 909 Extended Remix,Dusty Springfield,4pR0M3MWNjotbg7YOq9yn5
1824,Viby ,Hips Don't Lie (feat. Wyclef Jean),Shakira,3ZFTkvIE7kyPt6Nu3PEa7V
1825,Viby ,D.A.N.C.E,Justice,33yAEqzKXexYM3WlOYtTfQ
1826,Viby ,Underwater,RÜFÜS DU SOL,5ZvHcR4OSwvEV5IhigbTOT
1827,Viby ,Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw
1828,Viby ,Dream in Colour,Franc Moody,2EJqUMec7cXR3HPWIhAH6I
1829,Viby ,Rivolta,Polo & Pan,6HPSzboswlKS4Juf6UvyPA
1830,Viby ,Choses Qui Se Passent,Roderic,5jS8H3e5ehSHgEfAYoxF2s
1831,Viby ,Talk,DJ Snake,5Mf84BbHYdrewDABZOH5H6
1832,Viby ,Sonnentanz - Sun Don't Shine,Klangkarussell,6Qi0Wls2EaolwPMPMxfe5f
1833,Viby ,Disco Yes,Tom Misch,61Ivix5DTnDPVjp1dgLyov
1834,Viby ,The Look,Metronomy,6zfczP87XO2SxWlQtnjFNa
1835,Viby ,All Night,Romare,04jqhpf3oV06HtlmthfcZZ
1836,Viby ,Until the Sun Needs to Rise,RÜFÜS DU SOL,062wtUiIbPTivGLQxrA8X9
1837,Viby ,Bambro Koyo Ganda,Bonobo,5EGJ7e7frJjYja6H4afzoT
1838,Viby ,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,0EhpEsp4L0oRGM0vmeaN5e
1839,Viby ,Julia,Jungle,3naM0aExICteWgsNwcPBHh
1840,Viby ,The Bay,Metronomy,2akjLHnHjDGsgqxuf48VYs
1841,Viby ,Junk Of The Heart (Happy),The Kooks,2jZgzSxNSg1hTCq0ewWHGJ
1842,Viby ,Cooler Than Me - Single Mix,Mike Posner,2V4bv1fNWfTcyRJKmej6Sj
1843,Viby ,Baby I'm Yours (feat. Irfane),Breakbot,4qPTaehSZWKeaIgiIyprLs
1844,Viby ,Young Folks,Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj
1845,Viby ,No You Girls,Franz Ferdinand,37CBHPCzV1rizPrxRUyR72
1846,Viby ,Desert Night,RÜFÜS DU SOL,59ZfFk7ETa57vQY07XxliT
1847,Viby ,Casio,Jungle,44ZKnfWEkp7wPs035j4Tua
1848,Viby ,Back Down,Bob Moses,0f996DWK1s2jQXIVZihKKZ
1849,Viby ,Hate It Or Love It,The Game,2wGSgTmgSF3xjRrHkTc25R
1850,Viby ,Lose My Cool,Amber Mark,3G9zeErd0kMx012kmYUrm7
1851,Viby ,Chemicals,SG Lewis,2ORvnjpTAXtyTKnaGAgFIv
1852,Viby ,Numb,Elderbrook,7rBpjxstrSsuOLqnuOC028
1853,Viby ,Sundream,RÜFÜS DU SOL,0PHWXLXOQXGlyUGq7woVFZ
1854,Viby ,You Give Me Something,Jamiroquai,1x6jPyUfLuTNQ3o5zykG2x
1855,Viby ,I Wish,Stevie Wonder,687YZan9Gol1UVvbpUSO6Y
1856,Viby ,Rocky Raccoon,Scary Pockets,0sdQ5hPULJilp0gpAXGq8E
1857,Viby ,Alright - Remastered 2013,Jamiroquai,2WkHXAVVMgRnBmQ3HYAVla
1858,Viby ,1998,Chet Faker,4SuwafV4Ell3N4unnIzJSI
1859,Viby ,6's to 9's,Big Wild,4DAaQ5InUO23d8yNRbB0Yj
1860,Viby ,Get To Know (feat. Winston Surfshirt),Cosmo's Midnight,1LvASuCm9gPr9684FFNKdt
1861,Viby ,Lightenup - Breakbot Remix,Parcels,0M2Mt7RzKZb9LNRFbNulKO
1862,Viby ,World On Wheels,Duckwrth,2AvVdZpoe4M2Vl6PN3dOUK
1863,Viby ,Off The Ground,Anderson .Paak,2HsadrpAUp28eDIOhR2hPC
1864,Viby ,Funky Sensation,Disclosure,00HqKJWFv3GS9cPfEB1WQm
1865,Viby ,Sunshine,Tom Misch,6t5syYlCH51Gje6CV4IZZp
1866,Viby ,Where Angels Fear To Tread,Disclosure,1ZqeykOaDmjkldzs7XGR4b
1867,Viby ,Help Me Lose My Mind,Disclosure,4FjT3dqUW2Uq0R3pMz5V7C
1868,Viby ,We All Have Rhythm,PillowTalk,60J8ir9bbCEBc5UYh8x0Hz
1869,Viby ,Little L,Jamiroquai,7hhclvecTpNxNNRCk7NUoc
1870,Viby ,Sunny - Baumon Remix / Extended Mix,Marvin Gaye,2gHC3sEHu1P8xzEI9YFY0d
1871,Viby ,Move You,Night Tales,62fcBs7uEBP7SbdaTU2L78
1872,Viby ,Rock DJ,Robbie Williams,4pbyDPjFgfPqFTcIMC8xpK
1873,Viby ,Ocean Drive,Duke Dumont,0b6wdul3A5sQNpIOv03OxP
1874,Viby ,PLACES,The Blaze,6mW2IiQDrp66AUjCsRu6Kg
1875,Viby ,Numb,Elderbrook,51NQg3QIzvSwxZrrT6kEDx
1876,Viby ,Colours of Freedom,Tom Misch,4Vq6zbG6UJfZ6eHuS6Arn1
1877,Viby ,Nightcall,KANT,6Sm7K81Dqggxz0cuTWZFro
1878,Viby ,Sanity,Nick Murphy,0b3RfDSJSi6Cqv6r3UUGnm
1879,Viby ,Say A Prayer For Me,RÜFÜS DU SOL,29VkblEwoOEfZZrSYrHqGH
1880,Viby ,All I See - Darius Remix,Bondax,2d7Wkw0qgUFcOxOmShrjKG
1881,Viby ,I Know There's Gonna Be (Good Times),Jamie xx,6393Du1axGG1NvAMq0OcfU
1882,Viby ,Rock With You,Michael Jackson,5yxIenY5kSLlgTr3XGYw9p
1883,Viby ,September,"Earth, Wind & Fire",3wpLkju0bJy89kjgdRys0j
1884,Viby ,Hypnotised,RÜFÜS DU SOL,6YrjxymUvphcUouycUnnax
1885,Viby ,Missing You,Boston Bun,4EeeRPXUAUQHkBxu3g1LxT
1886,Viby ,A Night In The Box,Kazy Lambist,5xMf8gZ7kFCMR646jBXiV4
1887,Viby ,Less Is More,Choices,7MWJzAWFWT1ZSvf3D2dQrG
1888,Viby ,Mona Ki Ngi Xica - Pablo Fierro Remix,Bonga,0eqFasz9SX1iE9IgyYONhc
1889,Viby ,Montreal,Roosevelt,5maosvba9QkQP14u6vtxog
1890,Viby ,Borderline,Tame Impala,3O8X1DE9btbzy4UH9cSX9a
1891,Viby ,Randy - Radio Edit,Justice,4yVex9LSL5HQ5uPzamCI19
1892,Viby ,Real Slow,Miami Horror,4rTtZwUd8nCJo9YlmSdoe3
1893,Viby ,Ultimatum - Edit,Disclosure,0slkzFvyBWcwnjEEDtYE5E
1894,Viby ,Midnight City,M83,6GyFP1nfCDB8lbD2bG0Hq9
1895,Viby ,4REAL,Stanzah!,57IZN2bLksiNC9MA8urOtf
1896,Viby ,I Believe In Miracles,Jackson Sisters,3KBMeEwL4FCVCWLzDRY9aF
1897,Viby ,Hometown Girl,ZHU,7CNRVEMSXo0fRJwZyM0L2n
1898,Viby ,"Heavy, California",Jungle,34wcz4mpAActEc6gtqX3wz
1899,Viby ,Herefore - Roisto Remix,Parcels,7mgxJci0i2wKTTC7n1zxoE
1900,Viby ,Neighbourhood,WhoMadeWho,1KXQGi1hQcrRd3jA0LSMUh
1901,Viby ,Abu Simbel,WhoMadeWho,1Y3yJHrBkkfj3GZKv1MVhF
1902,Viby ,Magical,Cassian,4DdD88ps8wnB4pHqMDgQnk
1903,Viby ,"You, Love",Kid Francescoli,2MfMZrSelJ6iWaXXewSSJl
1904,Your Top Songs 2020,Forbidden Fruit (feat. Kendrick Lamar),J. Cole,5kpnUpMNV9dPNCKY7JtW3Q
1905,Your Top Songs 2020,Lost In Yesterday,Tame Impala,5JWPUEov2wlX7c0jhYZpeB
1906,Your Top Songs 2020,Good News,Mac Miller,1DWZUa5Mzf2BwzpHtgbHPY
1907,Your Top Songs 2020,Fuck No (feat. Brasstracks & PhiloSofie),99 Neighbors,0WQZG47PGOUzuQuMpB8gC0
1908,Your Top Songs 2020,Diosa,Myke Towers,3JHpk0DOTOzyh0777JFAky
1909,Your Top Songs 2020,What Kinda Music,Tom Misch,47w6S27JF4Zvrz1Wd6R66Z
1910,Your Top Songs 2020,All Night,Romare,04jqhpf3oV06HtlmthfcZZ
1911,Your Top Songs 2020,100 Grandkids,Mac Miller,4z0PnuB07fxtVZZRWsCfxb
1912,Your Top Songs 2020,אדון מרפי,Omer Adam,06bR0GRQ03GSdoMy8NOVqn
1913,Your Top Songs 2020,I.F.L.Y.,Bazzi,4a6q8CR2hzLk2plDkSxkfD
1914,Your Top Songs 2020,Window,Still Woozy,3hARuUtzTdUuWH1KiLJlSf
1915,Your Top Songs 2020,Qué Maldición,Banda MS de Sergio Lizárraga,2RxC2peY3FtrurYmbbmanr
1916,Your Top Songs 2020,OK,Wallows,0APAKxMXB7jdDs4kw1l30y
1917,Your Top Songs 2020,Follow God,Kanye West,2QpGZOhTCHHiKmpSO9FW4h
1918,Your Top Songs 2020,FACEDOWN,JAWNZA,7BBSPfuSgfIC4QNxGwv3To
1919,Your Top Songs 2020,Last 100,Tom Misch,39WFZVKifA8Fl2TZI2kp0S
1920,Your Top Songs 2020,American Teen,Khalid,312WNtMs3F28cUukaPY9bo
1921,Your Top Songs 2020,Stop This Train,John Mayer,3E6iea9uEmB7gRru4lyP6h
1922,Your Top Songs 2020,Dime tú,Danny Ocean,6z8sQFj47s9ZG0Ls1k9Gct
1923,Your Top Songs 2020,Gris,J Balvin,1syf62zw48zu4FrPwMtDHk
1924,Your Top Songs 2020,Weekend (feat. Miguel),Mac Miller,6GnhWMhgJb7uyiiPEiEkDA
1925,Your Top Songs 2020,Cuando estés aquí,Pablo Alborán,1yO5KgygGOA8FsZOhmyrUb
1926,Your Top Songs 2020,Maria,Kerala Dust,2vOfifh09XV8vAEj0dffVW
1927,Your Top Songs 2020,Buying Time,Lucky Daye,0j4LxNykyiQL2EFjZSU7p6
1928,Your Top Songs 2020,La Mitad,Camilo,63Zaf8Rci6eOUPqDQ4fUFx
1929,Your Top Songs 2020,Tidal Wave,Tom Misch,4Goj7amQLl2PiPYaiB0VlV
1930,Your Top Songs 2020,Floating By,Washed Out,66hkKBOzU29h6OqaROxnsj
1931,Your Top Songs 2020,Dorothy,Polo & Pan,2GuIRSthEpYN5MO6PGD7Vx
1932,Your Top Songs 2020,Despeinada,Ozuna,0JAZWvvqttGFm4UMDsPQXC
1933,Your Top Songs 2020,The Real,Tom Misch,28wERzXJWMb4Qx1bf9EXyW
1934,Your Top Songs 2020,The Ways (with Swae Lee),Khalid,5jyyPsIGM2yqkZN9R3TmvN
1935,Your Top Songs 2020,Weekend Friend,Goth Babe,2d3QlXE6FXFDeodiS66yjM
1936,Your Top Songs 2020,El Mismo Aire - con Pablo Alborán,Camilo,5EbtodsuLbxrFDH6j5avVS
1937,Your Top Songs 2020,יום הרווקות,Dudu Faruk,2UHIKjpqurHE30jTttjnCY
1938,Your Top Songs 2020,Is It True,Tame Impala,6RZmhpvukfyeSURhf4kZ0d
1939,Your Top Songs 2020,Way It Goes,Hippo Campus,4UMyBsHLnDvtXygxDAKbpj
1940,Your Top Songs 2020,I Don't Trust Myself (With Loving You),John Mayer,7peh6LUcdNPcMdrSH4JPsM
1941,Your Top Songs 2020,"Yes, No, Maybe feat. Tom Misch",Dam Swindle,2jx9VNmPInE1d2m2T9eotT
1942,Your Top Songs 2020,2009,Mac Miller,6dFn6my1sHK2bcf23GlHwM
1943,Your Top Songs 2020,Lose My Cool - Franc Moody Remix,Amber Mark,4gdQamULpFs7WeyFGfmTCZ
1944,Your Top Songs 2020,Brazil,Declan McKenna,5ftdTvmQjjsL23t7jxADfI
1945,Your Top Songs 2020,Hecha Pa' Mi,Boza,3VvA1wSxukMLsvXoXtlwWx
1946,Your Top Songs 2020,Dissolve,Absofacto,7pBrj5rt4SSxXwFKOyZfHR
1947,Your Top Songs 2020,Gospel For A New Century,Yves Tumor,0bt7P4sertYry5PQJ6o0ZO
1948,Your Top Songs 2020,Slow Dancing in a Burning Room,John Mayer,2jdAk8ATWIL3dwT47XpRfu
1949,Your Top Songs 2020,Dragonball Durag,Thundercat,7eWGnKg4B44sbBPpQp4y2c
1950,Your Top Songs 2020,It Runs Through Me,Tom Misch,02CygBCQOIyEuhNZqHHcNx
1951,Your Top Songs 2020,Hard to Say Goodbye,Washed Out,5EWoUFIiguH1n2BjBoqbLf
1952,Your Top Songs 2020,Omaha,Toro y Moi,4vDQMtAXkPwRxEqM8oXtMQ
1953,Your Top Songs 2020,Know Your Worth,Khalid,0TrPqhAMoaKUFLR7iYDokf
1954,Your Top Songs 2020,Some,Steve Lacy,4riDfclV7kPDT9D58FpmHd
1955,Your Top Songs 2020,Jangueo,Alex Rose,5m3jpKkgkfoMcym1qjToFg
1956,Your Top Songs 2020,Wise Woman,Jason Mraz,1zdhLwuduTGwGSlJSowTzA
1957,Your Top Songs 2020,honey,boy pablo,3MMLO6TUL07tze9IXud0Vc
1958,Your Top Songs 2020,Can't Stop Your Lovin',Poolside,71rfgWNHybad5pcXqcIOjA
1959,Your Top Songs 2020,Reggaeton Remix,DJ Elements,6t5M5Zs1YZFswW87oP8as9
1960,Your Top Songs 2020,Mi Otra Mitad,Manuel Medrano,5lLArVpMg2z8l3qggp7zmD
1961,Your Top Songs 2020,3 Nights,Dominic Fike,0uI7yAKUf52Cn7y3sYyjiX
1962,Your Top Songs 2020,Stuck Inside (feat. Cujo),Mekfly,0KvdSMm6RzGeqydChJG3kU
1963,Your Top Songs 2020,Loco,Beéle,2J9B63FawlTaPdg4eH5X03
1964,Your Top Songs 2020,Tell Me,NEIL FRANCES,5EOqiwraZrbF6metpe4F3u
1965,Your Top Songs 2020,Azul,J Balvin,2lCkncy6bIB0LTMT7kvrD1
1966,Your Top Songs 2020,Money Trees,Kendrick Lamar,2HbKqm4o0w5wEeEFXm2sD4
1967,Your Top Songs 2020,Disco Yes,Tom Misch,61Ivix5DTnDPVjp1dgLyov
1968,Your Top Songs 2020,Colder Heavens,Blanco White,1wwKY8ICsV9wiCFMpdhPrr
1969,Your Top Songs 2020,Del Mar,Ozuna,5cpJFiNwYyWwFLH0V6B3N8
1970,Your Top Songs 2020,In My Room,Frank Ocean,4S4Mfvv03M1cHgIOJcbUCL
1971,Your Top Songs 2020,Soul Jam,Big Words,2BiPDpIgxZVLuP5K19vOci
1972,Your Top Songs 2020,Waiting In Vain,Bob Marley & The Wailers,1waOqfmEVkVC8WhaIP6uGI
1973,Your Top Songs 2020,Favorito,Camilo,0Snbzbd74RLfL0i4nn1vU5
1974,Your Top Songs 2020,Don't Let Me Down,Milky Chance,4hoNqOv7FRMefk6yC83yqP
1975,Your Top Songs 2020,Olé,John Newman,0XPRGMIQQPFny719O7IPD0
1976,Your Top Songs 2020,Cherry,Jungle,0Y30sCKxtNQ2MRpl00aA03
1977,Your Top Songs 2020,Milkshake,St Francis Hotel,5mWbPrLk3D4YRH6meuCSQO
1978,Your Top Songs 2020,Mi Niña,Wisin,2bgcUk2A3jjKbCJ7KPquTi
1979,Your Top Songs 2020,Morado,J Balvin,3mQ6SLdxxaL52Yte7KF2Ks
1980,Your Top Songs 2020,Caught Their Eyes,JAY-Z,71oM9w2BbJxzTpxzWIE0lw
1981,Your Top Songs 2020,Colocao,Nicki Nicole,7MCFjPDImfjQv7GynHgVrR
1982,Your Top Songs 2020,La Nota,Manuel Turizo,7ndTONDDRFGiPnnhOzOXxq
1983,Your Top Songs 2020,Me Enamora,Mau y Ricky,2hdhH9YsYQInj4NYU75XZZ
1984,Your Top Songs 2020,Pero Ya No,Bad Bunny,75pQqzwgCjUOSSy5CpmAjy
1985,Your Top Songs 2020,Peach Pit,Peach Pit,0ZK8TGOsngrstVPsnrHbK1
1986,Your Top Songs 2020,You're On My Mind,Tom Misch,0ORL2BIQwHdshE8Zp2En2M
1987,Your Top Songs 2020,Una Vida Para Recordar,Piso 21,7pxL0DzPpCjjcdfQccvnus
1988,Your Top Songs 2020,I Wonder,Kanye West,3ZDWOVWbiFBXR175n2x7xU
1989,Your Top Songs 2020,Day 'N' Nite (nightmare),Kid Cudi,5FEXPoPnzueFJQCPRIrC3c
1990,Your Top Songs 2020,A Night In The Box,Kazy Lambist,5xMf8gZ7kFCMR646jBXiV4
1991,Your Top Songs 2020,The Adventures of Rain Dance Maggie,Red Hot Chili Peppers,0PgNhIg5n0UAOBVn43b8b6
1992,Your Top Songs 2020,Be an Astronaut,Declan McKenna,071y4FgJTIhsEKWNxaHLCC
1993,Your Top Songs 2020,The Bay,Metronomy,2akjLHnHjDGsgqxuf48VYs
1994,Your Top Songs 2020,U Remind Me - Recorded at Spotify Studios NYC,James TW,22wMOOsQVIKkoVAILL5ruw
1995,Your Top Songs 2020,The Getaway,Red Hot Chili Peppers,3bIQIx7hveYPQDdhjZ1kcq
1996,Your Top Songs 2020,XO,John Mayer,7cpCU3Denug5NGZsSpQl8v
1997,Your Top Songs 2020,Feeling Lonely,boy pablo,5uIRujGRZv5t4fGKkUTv4n
1998,Your Top Songs 2020,Out of Pocket,Mayer Hawthorne,5JKHtELnCKvUsiAJboPVE3
1999,Your Top Songs 2020,Tondo,Disclosure,23PIMIlFx1FeiCmmIf1RgZ
2000,Your Top Songs 2020,BYE ME FUI,Bad Bunny,0FktnzDqjClqU6iqOZVEs2
2001,Your Top Songs 2020,Rompecabezas (feat. Emmanuel),Mijares,53KEOYbYJfwiTUuqeOG2KU
2002,Your Top Songs 2020,Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo
2003,Your Top Songs 2020,The Ceiling,Lewis Del Mar,6EprgVYMTXhotXNEBi4qr2
2004,10:55,Corner Story,Del The Funky Homosapien,6O4zEx1kzm32mXlUIOthSw
2005,10:55,Ergonomie transcendantale,Ours Samplus,6hfnJRrVn2oR01zPPQCuPR
2006,10:55,Dope Vhs Master,Desmond Cheese,2xRTlnCsKHtnCahchPso2L
2007,10:55,Abusey Junction,Kokoroko,7vfILe0geNdQ7ilJYF45SU
2008,10:55,Rebirth of Cool,DJ Cam Quartet,4aNsaULjrRRMUPXP9IcDEa
2009,10:55,Ghetto in Paradise,Guts,6MtX9yBR4b0AwdNKBawutU
2010,10:55,C.R.E.A.M.,El Michels Affair,4bJ7tMJqfYmkKgCYzaaG4B
2011,10:55,Most Really Pretty Girls Have Pretty Ugly Feet,HNNY,0SwAOdc4C2kWUMbsXG4ztz
2012,10:55,The Drifter,Romare,46Vcm3EXcBhWmdHKQ4eyQA
2013,10:55,The Sweetest Meditation,Lord Echo,1QVF9JOvsO9koQhq1XQTzy
2014,10:55,Cómo Me Quieres,Khruangbin,2pCnrWHxYVDWN3S4PgNMa0
2015,10:55,Memories Live,Reflection Eternal,0kHIEdWbOvnrvTmRfPtHDN
2016,10:55,Two Fish and an Elephant,Khruangbin,2kGMBOPXMtb9gxzVYdplg9
2017,10:55,Time (You and I),Khruangbin,4fMIe4htuvA8RoygYDFqO5
2018,10:55,Seasons (Waiting On You) [BADBADNOTGOOD Reinterpretation],Future Islands,5ZwPh4nNgNChn3b5ZAXhzA
2019,10:55,Drive - BADBADNOTGOOD Remix,Dornik,6txvM9RpcpryvNvnV6qe0A
2020,10:55,Saw You for the First Time,Laurence Guy,3b9MUQ7uiQHhU420B6f8Ta
2021,10:55,Questions,The Midnight Hour,1Rd3q29I4tEwQKQudWh0Jd
2022,10:55,Can I Get Your Name,Angela Muñoz,1wET3dkqtfjxz3RJGNa9HK
2023,10:55,Midnight Mischief - Tom Misch Remix,Jordan Rakei,3O5JIwSON3KBaoyMUsjLjn
2024,10:55,El Sensei,simonbrito.dj,0bVcwksUNBKAQOhuKKjSsy
2025,10:55,Alameda,Lewis Del Mar,7h5VAXxxAm8lYi7vrTHRo6
2026,10:55,Chan Chan,Buena Vista Social Club,5sbw5zIz9ck2pOEDXUR0QU
2027,10:55,Texas Sun,Khruangbin,6Flu33CZc4xS2gkA6cRcNh
2028,10:55,People Everywhere (Still Alive),Khruangbin,2OQ1V0e2O56AeIo4ywuYKF
2029,10:55,It’s Better For You,Shafiq Husayn,0W8TPXLiCgfS4FO1UlFVUN
2030,10:55,Bounce: pts I + II,Nate Smith,4CewWsIgEbKcSBtrgi0T9o
2031,10:55,Midnight Mischief,Jordan Rakei,4wJC7OFyu9PdfIonfQdvyK
2032,10:55,Ege,Oceanvs Orientalis,04mSsVplz9qGhc4JQz2YTj
2033,10:55,Angels / Your Love,Mr Jukes,75RjfwNH2VJD3JaBYD0pYx
2034,10:55,"Sing, Sing, Sing",Benny Goodman,5L8ta4ECl5zeA6bGqY7G38
2035,10:55,Connaissais de Face (Tiger?),Khruangbin,6ZIMbkVySc0X0tcbYGXTBO
2036,10:55,Brand New Revolution,Guts,4VO4jmdViY1BQiHlF2tYye
2037,10:55,And The Living Is Easy,Guts,1dHtqgncVJYx6bi3sHTcEL
2038,10:55,Jazzhole,Free the Robots,3WfLsIeKFsLLnZSGaIEEt9
2039,10:55,Love Proceeding,BADBADNOTGOOD,5F8XPD481L6K2s8h02Vxuo
2040,10:55,For You,Lack Of Afro,5huPwfMtju10p3ZHejP9ui
2041,10:55,(let Go) Trouble Girl,Valique,1CYW3jciBgv4taR66tIehN
2042,10:55,Long Journey - Quincy Joints Remix,Valique,3CCEm21smZjZEcWLG6FLFb
