,Track,Track_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,id,duration_ms,Cluster
2109,You Should Be Dancing,4T5Y25pWs2pVZVcFIqFuf8,0.704,0.852,0,-6.521,1,0.0302,0.0283,0.352,0.625,122.969,4T5Y25pWs2pVZVcFIqFuf8,256453,0
2110,I Feel Love,4rS63BySQrdWuTswkkZ5iS,0.689,0.675,0,-16.248,1,0.0434,0.0127,0.647,0.0987,128.1,4rS63BySQrdWuTswkkZ5iS,493600,2
2111,Sweet Time - Yuksek Remix,0prgd2B6RuYh1AvWvki6S0,0.698,0.803,9,-7.659,0,0.0434,0.00248,0.0024,0.0233,121.036,0prgd2B6RuYh1AvWvki6S0,262796,0
2112,Rap-O Clap-O - 2013 - Remaster,3zjPJnExupCwiukKM27m9q,0.876,0.697,0,-7.935,0,0.0388,0.0949,0.0107,0.0858,114.835,3zjPJnExupCwiukKM27m9q,231213,1
2113,The Change - Dinky Remix,0OGwE76vNWj01WphxGdAHm,0.773,0.546,1,-9.81,1,0.0479,0.0626,0.781,0.106,120.016,0OGwE76vNWj01WphxGdAHm,435874,2
2114,The Change - Dinky Remix,0OGwE76vNWj01WphxGdAHm,0.773,0.546,1,-9.81,1,0.0479,0.0626,0.781,0.106,120.016,0OGwE76vNWj01WphxGdAHm,435874,2
2115,Santa Catarina,0Rk5Ma0d9pQac2elQWky1Z,0.848,0.691,6,-7.627,1,0.186,0.238,0.135,0.109,115.976,0Rk5Ma0d9pQac2elQWky1Z,422069,2
2116,Santa Catarina,0Rk5Ma0d9pQac2elQWky1Z,0.848,0.691,6,-7.627,1,0.186,0.238,0.135,0.109,115.976,0Rk5Ma0d9pQac2elQWky1Z,422069,2
2117,Operator - DJ Koze's Disco Edit,37ZDfygEHF7SMoYGDqM1uv,0.756,0.697,11,-7.962,0,0.0459,0.00685,0.00978,0.655,120.027,37ZDfygEHF7SMoYGDqM1uv,308000,0
2118,Nao Force,0UuoMK1ZXkyXJcmHS2AFQD,0.915,0.37,8,-15.388,0,0.0646,0.0425,0.000442,0.212,115.978,0UuoMK1ZXkyXJcmHS2AFQD,304144,0
2119,Give It to You,25pzB8OzTFEfS4Eab1tunm,0.622,0.722,6,-9.878,0,0.0402,0.00776,0.552,0.066,116.002,25pzB8OzTFEfS4Eab1tunm,362069,0
2120,Ya Just Need 2 Believe in Yaself,3u1hU4L9HLGBjcj1nQekIv,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,124.999,3u1hU4L9HLGBjcj1nQekIv,422400,2
2121,Ya Just Need 2 Believe in Yaself,3u1hU4L9HLGBjcj1nQekIv,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,124.999,3u1hU4L9HLGBjcj1nQekIv,422400,2
2122,Japanese Woman,0esKVoHTl8403Ni5ooF4uA,0.769,0.85,11,-6.724,0,0.045,0.0279,0.0613,0.153,120.009,0esKVoHTl8403Ni5ooF4uA,337398,0
2123,Heaven (feat. Andreya Triana),48IaMsfKVsZ35Wd6ic8zkl,0.87,0.794,5,-4.766,0,0.0532,0.00883,0.00379,0.17,120.017,48IaMsfKVsZ35Wd6ic8zkl,298417,0
2124,Paris City Jazz,2HTzzn4hP4PHlX2nLotWF4,0.773,0.858,0,-7.145,0,0.0465,0.0221,0.621,0.0913,125.002,2HTzzn4hP4PHlX2nLotWF4,343912,0
2125,Mountains (feat. Andreya Triana),2Fkl3GMNdfSSFvn9HeIJwo,0.728,0.685,4,-6.575,0,0.0718,0.0285,0.00437,0.208,123.025,2Fkl3GMNdfSSFvn9HeIJwo,243164,1
2126,Dreams (Deep Soul Mix),5X4OQwubdCpWeX2WcNH27w,0.792,0.828,9,-6.256,0,0.057,0.016,0.239,0.0385,123.006,5X4OQwubdCpWeX2WcNH27w,415026,2
2127,Supernature,2b0yYpClBrvfAAtuKTjRUL,0.606,0.927,10,-7.505,0,0.0453,0.00129,0.438,0.0836,122.819,2b0yYpClBrvfAAtuKTjRUL,375804,2
2128,Supernature,2b0yYpClBrvfAAtuKTjRUL,0.606,0.927,10,-7.505,0,0.0453,0.00129,0.438,0.0836,122.819,2b0yYpClBrvfAAtuKTjRUL,375804,2
2129,Disco Connection,6znU1P5lRoWzHMOeFZQmZy,0.823,0.692,2,-5.419,1,0.0767,0.00953,0.522,0.064,120.027,6znU1P5lRoWzHMOeFZQmZy,378000,2
2130,Disco Connection,6znU1P5lRoWzHMOeFZQmZy,0.823,0.692,2,-5.419,1,0.0767,0.00953,0.522,0.064,120.027,6znU1P5lRoWzHMOeFZQmZy,378000,2
2131,Can't Get Enough,6mV3L1waATvE15NeMHGtUy,0.733,0.854,4,-5.831,1,0.0557,0.00529,0.0339,0.0499,119.979,6mV3L1waATvE15NeMHGtUy,267187,0
2132,Turning You On,6ApvETfR03Th0uFdTBzzTh,0.793,0.783,4,-8.079,0,0.08,0.00903,0.717,0.0893,120.013,6ApvETfR03Th0uFdTBzzTh,405246,2
2133,Lola's Theme Recut - Radio Edit,7H8uYqn53ik9o8i6adEtqZ,0.773,0.689,5,-6.964,0,0.0444,0.000443,0.891,0.0693,124.02,7H8uYqn53ik9o8i6adEtqZ,180891,1
2134,Life Is A Dancefloor (feat. Kimberly Davis),3hrN93f0xTIsejwDB3avn6,0.757,0.789,9,-5.14,0,0.0922,0.0358,1.82e-05,0.0447,121.009,3hrN93f0xTIsejwDB3avn6,239028,1
2135,Make It Easy,55SeR1UwdtRaQlBjimhTdR,0.77,0.765,10,-7.63,0,0.0455,0.0511,0.0475,0.242,114.002,55SeR1UwdtRaQlBjimhTdR,275773,0
2136,Make It Easy,55SeR1UwdtRaQlBjimhTdR,0.77,0.765,10,-7.63,0,0.0455,0.0511,0.0475,0.242,114.002,55SeR1UwdtRaQlBjimhTdR,275773,0
2137,Make It Easy,55SeR1UwdtRaQlBjimhTdR,0.77,0.765,10,-7.63,0,0.0455,0.0511,0.0475,0.242,114.002,55SeR1UwdtRaQlBjimhTdR,275773,0
2138,"I Want Magic - Dimitri From Paris Vs. Cotonete 12"" Version",6L3yCAh9pFHDaDnD7YbRB5,0.701,0.73,5,-4.907,0,0.0578,0.0137,0.000125,0.0462,114.981,6L3yCAh9pFHDaDnD7YbRB5,432534,2
2139,Not My Girl - Yuksek Remix,6Hkr4K98wyBiphwh8oMDNi,0.731,0.763,4,-7.665,0,0.0397,0.0481,0.225,0.0737,99.015,6Hkr4K98wyBiphwh8oMDNi,233333,1
2140,Voyager 2,5KK9nUtYsLyyYUQBQKEgom,0.697,0.643,1,-11.619,1,0.0588,9e-05,0.369,0.166,115.01,5KK9nUtYsLyyYUQBQKEgom,584547,2
2141,Party Woman - Crazy P Remix - Radio Edit,5pzDUAOgD90EzFxrIV181m,0.762,0.708,5,-8.139,0,0.0718,0.0233,0.0602,0.106,115.984,5pzDUAOgD90EzFxrIV181m,210464,1
2142,Hello Echo,58lrRLt4Unnb2PYtu6n1Xl,0.653,0.681,10,-11.036,0,0.0525,0.000193,0.623,0.0976,126.994,58lrRLt4Unnb2PYtu6n1Xl,500063,2
2143,Feel My Needs - Purple Disco Machine Remix,3RiRFyvasDtAv8n0AQUKFG,0.707,0.896,3,-5.157,0,0.0538,0.0127,0.859,0.0182,122.011,3RiRFyvasDtAv8n0AQUKFG,230164,1
2144,Spooky - Quinten 909 Extended Remix,4pR0M3MWNjotbg7YOq9yn5,0.861,0.798,4,-8.85,0,0.0687,0.00811,0.0136,0.0585,122.993,4pR0M3MWNjotbg7YOq9yn5,328196,0
2145,Spooky - Quinten 909 Extended Remix,4pR0M3MWNjotbg7YOq9yn5,0.861,0.798,4,-8.85,0,0.0687,0.00811,0.0136,0.0585,122.993,4pR0M3MWNjotbg7YOq9yn5,328196,0
2146,Do You Feel The Same?,2OasvzxZ0R52l0I7TG8mlI,0.774,0.751,9,-9.772,1,0.054,0.0365,4.49e-05,0.118,123.008,2OasvzxZ0R52l0I7TG8mlI,281815,0
2147,Losing Touch,2ryXP4NxcAPXgE7KPoZ6x4,0.918,0.638,5,-6.796,0,0.135,0.0461,0.6,0.1,124.017,2ryXP4NxcAPXgE7KPoZ6x4,235263,1
2148,Like A Fool,511InmWye3UrDWkcE4SmT4,0.772,0.65,2,-7.449,0,0.0341,0.00474,0.73,0.146,120.015,511InmWye3UrDWkcE4SmT4,305649,0
2149,Starry Night - Edit,2NeSirLM2VHQW4upn0nMfB,0.747,0.865,8,-8.094,0,0.0351,0.00915,0.486,0.0425,122.994,2NeSirLM2VHQW4upn0nMfB,233979,1
2150,My Forbidden Lover - Dimitri from Paris Remix,4FKp2DXL7L37DK22XxNHUh,0.825,0.898,2,-7.609,1,0.0518,0.11,0.00251,0.0697,120.003,4FKp2DXL7L37DK22XxNHUh,388037,2
2151,At Night - Purple Disco Machine Remix,4tTpmg8AGcChIUnuio4CtR,0.801,0.601,5,-6.416,0,0.0744,0.0449,0.00485,0.159,122.004,4tTpmg8AGcChIUnuio4CtR,208545,1
2152,The Future (feat. Antony & Cleopatra) - Purple Disco Machine Remix,7gJzu8c7pyNE6t8q09WXWa,0.747,0.804,7,-6.478,0,0.278,0.153,0.000213,0.387,118.972,7gJzu8c7pyNE6t8q09WXWa,503116,2
2153,NYP2,2pNtIGopqr4wFDhpc9uAMC,0.642,0.942,10,-5.463,1,0.0771,0.00395,0.878,0.314,124.004,2pNtIGopqr4wFDhpc9uAMC,427500,2
2154,Favourite Game - Mang Dynasty Vocal,3y9IG8f2xZmexcQXEuUxoI,0.738,0.767,1,-4.594,0,0.0423,0.0721,0.69,0.352,122.995,3y9IG8f2xZmexcQXEuUxoI,562815,2
2155,Good for the City,6HvFnlOo1SCuKVdsOMp002,0.756,0.713,4,-8.222,0,0.0506,0.0118,3.71e-05,0.0461,114.009,6HvFnlOo1SCuKVdsOMp002,291453,0
2156,On My Mind - Purple Disco Machine Remix,64weGLgl76gsui1qXQatNa,0.73,0.69,0,-6.396,1,0.0329,0.1,0.0713,0.184,123.006,64weGLgl76gsui1qXQatNa,263415,0
2157,Devil in Me (feat. Joe Killington & Duane Harden),41rOnZXVg3cLacziEBgkpW,0.808,0.665,9,-6.273,1,0.0523,0.0403,0.0,0.336,119.987,41rOnZXVg3cLacziEBgkpW,199360,1
2158,In My Arms,1qv57tJ4VWlwBHJtkIEhVp,0.845,0.79,4,-5.899,0,0.0347,0.0301,0.0587,0.0275,120.0,1qv57tJ4VWlwBHJtkIEhVp,206067,1
2159,Fireworks (feat. Moss Kena & The Knocks),5Iv4HuT9pKPi5WuE2ii3vs,0.752,0.781,1,-5.493,0,0.0429,0.00687,2.73e-06,0.178,118.053,5Iv4HuT9pKPi5WuE2ii3vs,199476,1
2160,Playbox,5Pc6PyIncHum3UybbwnHD9,0.651,0.908,10,-6.147,1,0.0366,0.00804,0.2,0.333,124.818,5Pc6PyIncHum3UybbwnHD9,230369,1
2161,My House,25aqNQ9xQLl0zx4WuB9oXp,0.893,0.624,9,-7.07,1,0.0617,0.00498,0.202,0.058,120.012,25aqNQ9xQLl0zx4WuB9oXp,369500,2
2162,Can't Do Without You,4jdczubN23tbPJoZ1bxBeI,0.692,0.406,0,-9.033,1,0.0472,0.77,0.815,0.797,128.013,4jdczubN23tbPJoZ1bxBeI,236040,1
2163,Blackoak,1iJL69P6zSF5lGf961kC18,0.637,0.83,8,-7.222,0,0.0436,0.369,0.131,0.143,101.966,1iJL69P6zSF5lGf961kC18,288613,0
2164,Birthday Card,3Prt3S5X7nsEKv2VARtKrv,0.694,0.813,7,-8.275,0,0.0447,0.0553,0.561,0.0753,123.001,3Prt3S5X7nsEKv2VARtKrv,466300,2
2165,YourLove,2yQweA8nCYuzFj15LiOb41,0.829,0.464,6,-8.46,0,0.0528,0.39,0.842,0.11,124.005,2yQweA8nCYuzFj15LiOb41,172129,1
2166,"Sans cesse, mon chéri",2Nq8gEPSjszcePWB7hS1zb,0.871,0.54,3,-10.385,1,0.0364,0.702,0.654,0.107,123.015,2Nq8gEPSjszcePWB7hS1zb,247317,0
2167,Waiting For The Weekend,0F4yHSdgxU9NC8I8lXEiLB,0.729,0.531,9,-8.565,1,0.0688,0.659,0.344,0.0995,159.949,0F4yHSdgxU9NC8I8lXEiLB,213733,1
2168,Everybody,61LkSDHo4ii0w3NuitLcCZ,0.772,0.93,11,-4.254,1,0.0443,0.00342,0.769,0.142,116.003,61LkSDHo4ii0w3NuitLcCZ,277241,0
2169,Psychic City - Classixx Remix,4NWpGwfkWMlA7G2ZpFKDXZ,0.895,0.569,2,-7.142,1,0.0406,0.0375,9.45e-05,0.0636,110.003,4NWpGwfkWMlA7G2ZpFKDXZ,251381,0
2170,Intro - Remastered 2023,7b4fQNd34RVNFKKziQz6mS,0.856,0.832,1,-6.016,1,0.207,0.0253,0.00147,0.477,123.931,7b4fQNd34RVNFKKziQz6mS,293987,0
2171,One of the Girls,2FucjATNZ2BiiwJ1sa8jAo,0.703,0.489,2,-12.695,1,0.0463,0.225,0.908,0.0967,124.99,2FucjATNZ2BiiwJ1sa8jAo,231672,1
2172,Hypnotized,0V2GX0aukyZMt6nSMxfOJk,0.764,0.381,7,-11.845,1,0.0535,0.0458,0.714,0.18,122.988,0V2GX0aukyZMt6nSMxfOJk,340560,0
2173,Don't Call - Guy Gerber Rework - Radio Edit,3CZgnL70mHThUJUoBo24hg,0.61,0.803,1,-6.725,1,0.038,0.00467,0.897,0.314,120.009,3CZgnL70mHThUJUoBo24hg,214000,1
2174,Meine,5DfMPwcEud6Xn0VOJCv8AE,0.685,0.598,11,-8.56,0,0.0325,0.021,0.742,0.103,126.004,5DfMPwcEud6Xn0VOJCv8AE,475187,2
2175,Bad Decisions - Purple Disco Machine Remix,0m902KgphfY1cKdWmxNGPX,0.789,0.697,10,-6.532,1,0.0469,0.0118,0.0432,0.0925,118.004,0m902KgphfY1cKdWmxNGPX,464997,2
2176,Italove,4ll1UfyVm9we6xoTNGnMYO,0.786,0.603,11,-9.624,1,0.0521,0.455,0.438,0.0688,120.411,4ll1UfyVm9we6xoTNGnMYO,319459,0
2177,Momma's Groove (Jimpster's Hip Replacement Mix),3SYFuQxFvEVrOD54vW0Hu7,0.847,0.672,7,-7.997,1,0.0997,0.0273,0.86,0.0746,123.442,3SYFuQxFvEVrOD54vW0Hu7,453973,2
2178,Just A Lover,1AZHaiZBNHydqZAF056YrW,0.774,0.709,7,-7.97,1,0.0761,0.199,0.101,0.157,113.914,1AZHaiZBNHydqZAF056YrW,170720,1
2179,Need You Now,5MRYyecW552BEq2nRBfIQX,0.693,0.712,7,-9.238,1,0.0469,0.012,0.697,0.11,120.016,5MRYyecW552BEq2nRBfIQX,285565,0
2180,Walking On Water (feat. Totally Enormous Extinct Dinosaurs),5keheTPTVskQPPhrIkKd3i,0.768,0.613,7,-7.098,0,0.133,0.399,0.524,0.196,124.956,5keheTPTVskQPPhrIkKd3i,216107,1
2181,LITE SPOTS,1PreaYFBZLxT7bzsVMcz53,0.877,0.549,1,-11.716,1,0.483,0.035,0.0602,0.115,120.478,1PreaYFBZLxT7bzsVMcz53,230907,1
2182,Super Flu 3 < Isaac,6VItPBZ0fchgQTxgJI50m8,0.842,0.623,5,-8.802,0,0.0924,0.00189,0.524,0.323,120.014,6VItPBZ0fchgQTxgJI50m8,506738,2
2183,I Still Hate Hate - Santiga Remix,66cfNUF5BQPVfXJhWmTmC6,0.746,0.576,7,-7.507,1,0.045,0.0046,0.592,0.104,111.394,66cfNUF5BQPVfXJhWmTmC6,418107,2
2184,Sure Thing,1msXkHv84LKikJGKcfdGBu,0.772,0.451,0,-12.242,1,0.0551,0.501,0.7,0.213,96.086,1msXkHv84LKikJGKcfdGBu,380498,2
2185,South Seas - Edit,0moRO9q1gXhDvE0PZPkvm4,0.698,0.465,9,-10.676,1,0.062,0.602,1.63e-05,0.107,108.162,0moRO9q1gXhDvE0PZPkvm4,227892,1
2186,Laughter,1nZA4yLtfFN3q2Vd2ZfXwZ,0.709,0.816,10,-4.594,1,0.0349,0.0444,0.0281,0.158,120.008,1nZA4yLtfFN3q2Vd2ZfXwZ,212085,1
2187,Inspector Norse,0kAbddk6eKXc4NIpkoSW9J,0.915,0.763,7,-8.88,0,0.0522,0.0905,0.796,0.596,119.987,0kAbddk6eKXc4NIpkoSW9J,419373,2
2188,Something About,1I5kKhGpUhjaW5sYUEplj6,0.702,0.571,0,-8.119,0,0.0499,0.0669,0.219,0.123,124.042,1I5kKhGpUhjaW5sYUEplj6,224827,1
2189,Closer,7mJvI2K63TtchC9Eyiia9W,0.719,0.945,5,-8.324,0,0.0569,0.186,0.884,0.132,122.014,7mJvI2K63TtchC9Eyiia9W,417749,2
2190,Through Your Hands Love Can Shine - Turbotito Remix,1GXk8hH4VHZcUlNx7PpVUv,0.655,0.658,11,-8.313,0,0.038,0.0589,0.118,0.0839,92.005,1GXk8hH4VHZcUlNx7PpVUv,349565,0
2191,Echo Arms (Bonus Track),36xw5nLD01NrzZbfcS1m6u,0.783,0.544,5,-11.422,0,0.0417,0.00396,0.0868,0.2,108.01,36xw5nLD01NrzZbfcS1m6u,267604,0
2192,Water Me,1Ih87KlvEWgB3xM1IE5Slt,0.796,0.365,6,-12.521,0,0.105,0.47,0.0,0.109,123.979,1Ih87KlvEWgB3xM1IE5Slt,201290,1
2193,Red Dots,7EvkF7IdoNl7beJ4EFZX5R,0.692,0.619,10,-7.093,0,0.313,0.0862,8.26e-05,0.143,87.871,7EvkF7IdoNl7beJ4EFZX5R,165004,1
2194,Margarida,0iuIEPt39fCSrrpD2YEEpr,0.428,0.507,0,-11.79,0,0.0527,0.0514,0.0141,0.109,86.642,0iuIEPt39fCSrrpD2YEEpr,162923,1
2195,4REAL,57IZN2bLksiNC9MA8urOtf,0.718,0.827,10,-7.521,1,0.238,0.0254,0.082,0.297,99.527,57IZN2bLksiNC9MA8urOtf,173750,1
2196,4REAL,57IZN2bLksiNC9MA8urOtf,0.718,0.827,10,-7.521,1,0.238,0.0254,0.082,0.297,99.527,57IZN2bLksiNC9MA8urOtf,173750,1
2197,Someone That You Love,3S2LNcyJre3hvJbPTcoghO,0.737,0.429,4,-8.261,1,0.0665,0.558,0.0,0.142,105.051,3S2LNcyJre3hvJbPTcoghO,177063,1
2198,Why Don't You,6RQ0i7rApnnWSI8uEiGVVF,0.43,0.592,0,-7.55,0,0.15,0.136,0.0905,0.112,54.585,6RQ0i7rApnnWSI8uEiGVVF,228990,1
2199,Why Don't You,6RQ0i7rApnnWSI8uEiGVVF,0.43,0.592,0,-7.55,0,0.15,0.136,0.0905,0.112,54.585,6RQ0i7rApnnWSI8uEiGVVF,228990,1
2200,Los Angeles,5Ow8KgJ6d9kfIQqJdIjWNu,0.299,0.829,0,-4.83,0,0.0764,0.00462,0.198,0.093,199.862,5Ow8KgJ6d9kfIQqJdIjWNu,211200,1
2201,Fo'Sho,0CM3khntl1m4Un7q1E0KJS,0.917,0.434,0,-9.142,1,0.209,0.297,0.0275,0.0856,139.926,0CM3khntl1m4Un7q1E0KJS,108947,1
2202,Boyz II Men,5JcySGtU80a66X3BS2YG6L,0.606,0.715,2,-4.114,0,0.0762,0.148,0.0,0.0522,74.52,5JcySGtU80a66X3BS2YG6L,130532,1
2203,Stay Close,78cZf7Lvdd4hZsIqOWze2Z,0.752,0.427,5,-7.28,0,0.109,0.175,0.00278,0.306,93.877,78cZf7Lvdd4hZsIqOWze2Z,162128,1
2204,Chronic Sunshine,2RGe02P8xxSF9syj0ltPjX,0.431,0.773,2,-5.002,1,0.0636,0.0264,0.0,0.348,111.387,2RGe02P8xxSF9syj0ltPjX,270927,0
2205,Chronic Sunshine,2RGe02P8xxSF9syj0ltPjX,0.431,0.773,2,-5.002,1,0.0636,0.0264,0.0,0.348,111.387,2RGe02P8xxSF9syj0ltPjX,270927,0
2206,Social Sites,0puyikpyVwe8TTv2tvMHeq,0.411,0.618,4,-4.964,0,0.0469,0.109,0.0,0.279,120.734,0puyikpyVwe8TTv2tvMHeq,289309,0
2207,Great Dane,6OCFXXVmoPFtidXA7ey1SI,0.498,0.692,5,-6.05,1,0.176,0.104,0.0,0.0688,136.662,6OCFXXVmoPFtidXA7ey1SI,478037,2
2208,Wish You Were Gone,3PTW5X4BlDqVkxNoTTqBqb,0.442,0.741,9,-5.338,0,0.182,0.156,0.0,0.411,103.425,3PTW5X4BlDqVkxNoTTqBqb,261453,0
2209,The Light,1h1sIFfqzngSxVOvaF1D1f,0.783,0.512,6,-10.154,1,0.101,0.00844,3.25e-05,0.17,99.006,1h1sIFfqzngSxVOvaF1D1f,240427,1
2210,The Light,1h1sIFfqzngSxVOvaF1D1f,0.783,0.512,6,-10.154,1,0.101,0.00844,3.25e-05,0.17,99.006,1h1sIFfqzngSxVOvaF1D1f,240427,1
2211,Good 2 U,1z4UvK0V4Tz5a6NeuPiMp6,0.874,0.263,11,-11.354,0,0.0832,0.639,0.000358,0.119,89.982,1z4UvK0V4Tz5a6NeuPiMp6,137375,1
2212,Lucinda,7mAyraTz5O6WH06Tt3mLmJ,0.77,0.541,5,-8.905,0,0.0495,0.433,0.0212,0.108,97.365,7mAyraTz5O6WH06Tt3mLmJ,172662,1
2213,Ms. Communication,0hvVDA7x9JyrxJuLFS2pyz,0.696,0.377,2,-8.596,1,0.317,0.0706,0.0175,0.121,110.028,0hvVDA7x9JyrxJuLFS2pyz,209460,1
2214,House Party,3fMUJkPGD2ezFtBBUprBsf,0.577,0.451,11,-13.047,0,0.113,0.337,0.0183,0.18,74.973,3fMUJkPGD2ezFtBBUprBsf,322587,0
2215,Tudo Passa,2TgLIOWRhFToItn8YhgQrw,0.74,0.308,4,-10.315,0,0.27,0.634,0.000171,0.11,174.113,2TgLIOWRhFToItn8YhgQrw,265862,0
2216,Family,4Z445fris6yqDTeu7GWtAR,0.436,0.639,7,-6.602,0,0.0268,0.306,0.000444,0.121,167.933,4Z445fris6yqDTeu7GWtAR,207987,1
2217,Better Give U Up,4c60yLpE5lXvICT0pyEaZ5,0.525,0.72,11,-6.916,0,0.169,0.176,0.00648,0.0769,91.708,4c60yLpE5lXvICT0pyEaZ5,256800,0
2218,The List,5NbdN6rPwkntsk9rdHO4vl,0.442,0.345,0,-12.269,1,0.277,0.866,0.0366,0.251,82.824,5NbdN6rPwkntsk9rdHO4vl,305760,0
2219,Cuffed,1uMujqG0hOvXAdr79aAw0w,0.394,0.619,9,-6.362,0,0.128,0.0417,0.00616,0.0808,85.556,1uMujqG0hOvXAdr79aAw0w,351387,0
2220,Do You Really,4vt4JoGfQ1QaDeHXKxTpUI,0.652,0.909,10,-5.506,0,0.179,0.296,0.00205,0.269,173.824,4vt4JoGfQ1QaDeHXKxTpUI,210000,1
2221,Selfish,7spQoEgL0sf2YVbsgbFaoA,0.855,0.522,9,-7.546,1,0.0611,0.021,8.6e-05,0.0653,130.033,7spQoEgL0sf2YVbsgbFaoA,296986,0
2222,Miracle Love,3cyHz6vzksSQ92KEkr0wu3,0.454,0.566,7,-8.053,1,0.0583,0.373,0.00153,0.0588,136.165,3cyHz6vzksSQ92KEkr0wu3,262258,0
2223,Song For You,0BfLvshnvJldGROufmYCrv,0.844,0.362,2,-10.071,1,0.0363,0.568,0.771,0.109,115.988,0BfLvshnvJldGROufmYCrv,238667,1
2224,Nakamarra (feat. Q-Tip),12v5GBM74fB8WsHJPQRTIe,0.552,0.531,8,-6.767,1,0.125,0.656,5.21e-05,0.11,91.573,12v5GBM74fB8WsHJPQRTIe,275320,0
2225,Nerve,1ILjlFp11FmsyHMqwoUH3h,0.577,0.576,0,-8.87,0,0.119,0.273,5.52e-05,0.307,96.105,1ILjlFp11FmsyHMqwoUH3h,235269,1
2226,Can't Fight,2gnvh9HRH5fCo5iDQXMvQN,0.737,0.522,6,-9.205,0,0.0485,0.0772,0.00347,0.152,86.985,2gnvh9HRH5fCo5iDQXMvQN,190560,1
2227,Writing On The Wall,1boplLzY5DbYYpnFU5PEcg,0.554,0.37,7,-11.622,1,0.0402,0.39,0.578,0.109,146.159,1boplLzY5DbYYpnFU5PEcg,254520,0
2228,Pelota (Cut a Rug Mix),380cW88WvjXFmX3wzK1NOf,0.848,0.65,9,-8.573,1,0.0939,0.019,0.715,0.0801,111.967,380cW88WvjXFmX3wzK1NOf,301995,0
2229,Learn to Fly,0IjCJNyvBcbC2XV2mwehuO,0.645,0.622,5,-8.215,0,0.0456,0.182,0.753,0.0769,87.036,0IjCJNyvBcbC2XV2mwehuO,268171,0
2230,Learn to Fly,0IjCJNyvBcbC2XV2mwehuO,0.645,0.622,5,-8.215,0,0.0456,0.182,0.753,0.0769,87.036,0IjCJNyvBcbC2XV2mwehuO,268171,0
2231,TUI,0syxBXqvW4MhO3yYGcxkuw,0.6,0.427,5,-10.311,0,0.0355,0.389,0.894,0.0836,130.556,0syxBXqvW4MhO3yYGcxkuw,110446,1
2232,Belong in the Sun,5SZo3Grs3fmbPsHZzlLB6E,0.781,0.7,5,-9.454,0,0.0681,0.357,0.0792,0.12,96.979,5SZo3Grs3fmbPsHZzlLB6E,194000,1
2233,All Yours,76S0dx36oCAMgqfXlVUQeZ,0.734,0.783,5,-6.482,0,0.0283,0.172,0.0147,0.106,107.016,76S0dx36oCAMgqfXlVUQeZ,173587,1
2234,Wildfires,4Tzw9IdZbVyzmpWrvsGaNX,0.862,0.314,3,-8.269,0,0.0369,0.108,0.156,0.0878,114.472,4Tzw9IdZbVyzmpWrvsGaNX,206947,1
2235,Wildfires,4Tzw9IdZbVyzmpWrvsGaNX,0.862,0.314,3,-8.269,0,0.0369,0.108,0.156,0.0878,114.472,4Tzw9IdZbVyzmpWrvsGaNX,206947,1
2236,Another Case,3aNEwbRi810s8HC4Ev6JYZ,0.807,0.513,5,-10.786,0,0.0506,0.635,0.26,0.11,109.999,3aNEwbRi810s8HC4Ev6JYZ,200358,1
2237,"Cheer Up, My Brother",37D9O4De2WL1hA6gyResgl,0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,107.991,37D9O4De2WL1hA6gyResgl,305777,0
2238,Ya Just Need 2 Believe in Yaself,3u1hU4L9HLGBjcj1nQekIv,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,124.999,3u1hU4L9HLGBjcj1nQekIv,422400,2
2239,Ya Just Need 2 Believe in Yaself,3u1hU4L9HLGBjcj1nQekIv,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,124.999,3u1hU4L9HLGBjcj1nQekIv,422400,2
2240,Crave You,4ESWJepzBtY2lR9oZDYVaP,0.921,0.48,1,-9.2,0,0.0823,0.0976,0.0,0.0768,120.043,4ESWJepzBtY2lR9oZDYVaP,234787,1
2241,Crave You,4ESWJepzBtY2lR9oZDYVaP,0.921,0.48,1,-9.2,0,0.0823,0.0976,0.0,0.0768,120.043,4ESWJepzBtY2lR9oZDYVaP,234787,1
2242,Crave You,4ESWJepzBtY2lR9oZDYVaP,0.921,0.48,1,-9.2,0,0.0823,0.0976,0.0,0.0768,120.043,4ESWJepzBtY2lR9oZDYVaP,234787,1
2243,How We Feel,1UugNeXATVn1iEfuWsEyDz,0.657,0.853,0,-8.36,1,0.118,0.183,0.00014,0.109,109.88,1UugNeXATVn1iEfuWsEyDz,243360,1
2244,Most Really Pretty Girls Have Pretty Ugly Feet,0SwAOdc4C2kWUMbsXG4ztz,0.929,0.449,1,-10.425,1,0.0574,0.0862,0.49,0.0889,119.896,0SwAOdc4C2kWUMbsXG4ztz,285440,0
2245,Most Really Pretty Girls Have Pretty Ugly Feet,0SwAOdc4C2kWUMbsXG4ztz,0.929,0.449,1,-10.425,1,0.0574,0.0862,0.49,0.0889,119.896,0SwAOdc4C2kWUMbsXG4ztz,285440,0
