,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.697,0.578,9,-5.213,0,0.095,0.393,0.379,0.106,0.3,114.995,audio_features,6VNooTY5w9A9wg1YUsEbKB,spotify:track:6VNooTY5w9A9wg1YUsEbKB,https://api.spotify.com/v1/tracks/6VNooTY5w9A9wg1YUsEbKB,https://api.spotify.com/v1/audio-analysis/6VNooTY5w9A9wg1YUsEbKB,218358,4
75,0.95,0.434,6,-10.46,0,0.0598,0.0164,0.426,0.0886,0.128,115.042,audio_features,4snT9aRs3dBI4NjKIazBXR,spotify:track:4snT9aRs3dBI4NjKIazBXR,https://api.spotify.com/v1/tracks/4snT9aRs3dBI4NjKIazBXR,https://api.spotify.com/v1/audio-analysis/4snT9aRs3dBI4NjKIazBXR,217500,4
76,0.885,0.622,4,-8.478,0,0.0802,0.00638,0.93,0.188,0.826,115.037,audio_features,4WAJGOk3hptP5THBvzpMxz,spotify:track:4WAJGOk3hptP5THBvzpMxz,https://api.spotify.com/v1/tracks/4WAJGOk3hptP5THBvzpMxz,https://api.spotify.com/v1/audio-analysis/4WAJGOk3hptP5THBvzpMxz,293825,4
77,0.824,0.656,2,-9.432,1,0.0704,0.388,0.506,0.253,0.418,116.068,audio_features,5JdLUE9D743ob2RtgmVpVx,spotify:track:5JdLUE9D743ob2RtgmVpVx,https://api.spotify.com/v1/tracks/5JdLUE9D743ob2RtgmVpVx,https://api.spotify.com/v1/audio-analysis/5JdLUE9D743ob2RtgmVpVx,249533,4
78,0.824,0.75,10,-7.646,0,0.0477,0.177,0.0356,0.0705,0.705,116.005,audio_features,1DriOnyA5tFc2bUdM6nglI,spotify:track:1DriOnyA5tFc2bUdM6nglI,https://api.spotify.com/v1/tracks/1DriOnyA5tFc2bUdM6nglI,https://api.spotify.com/v1/audio-analysis/1DriOnyA5tFc2bUdM6nglI,201376,4
79,0.723,0.571,1,-10.22,1,0.0572,0.21,0.334,0.133,0.185,115.518,audio_features,5EGJ7e7frJjYja6H4afzoT,spotify:track:5EGJ7e7frJjYja6H4afzoT,https://api.spotify.com/v1/tracks/5EGJ7e7frJjYja6H4afzoT,https://api.spotify.com/v1/audio-analysis/5EGJ7e7frJjYja6H4afzoT,302428,4
80,0.795,0.738,10,-7.608,0,0.0445,0.205,0.349,0.109,0.698,116.003,audio_features,3PbtKwVUqIZPvbQZarAC0w,spotify:track:3PbtKwVUqIZPvbQZarAC0w,https://api.spotify.com/v1/tracks/3PbtKwVUqIZPvbQZarAC0w,https://api.spotify.com/v1/audio-analysis/3PbtKwVUqIZPvbQZarAC0w,320000,4
81,0.694,0.68,1,-8.395,1,0.0323,0.339,0.0136,0.691,0.357,116.984,audio_features,6EZWwoSA0gaOM2Y9SVm6Gu,spotify:track:6EZWwoSA0gaOM2Y9SVm6Gu,https://api.spotify.com/v1/tracks/6EZWwoSA0gaOM2Y9SVm6Gu,https://api.spotify.com/v1/audio-analysis/6EZWwoSA0gaOM2Y9SVm6Gu,197400,4
82,0.735,0.793,7,-3.947,1,0.0445,0.026,0.0501,0.43,0.942,116.723,audio_features,2EJqUMec7cXR3HPWIhAH6I,spotify:track:2EJqUMec7cXR3HPWIhAH6I,https://api.spotify.com/v1/tracks/2EJqUMec7cXR3HPWIhAH6I,https://api.spotify.com/v1/audio-analysis/2EJqUMec7cXR3HPWIhAH6I,198584,4
83,0.738,0.632,7,-8.107,0,0.0862,0.242,0.0,0.072,0.697,118.003,audio_features,0zehDaqqfHz4zLWro5qUTh,spotify:track:0zehDaqqfHz4zLWro5qUTh,https://api.spotify.com/v1/tracks/0zehDaqqfHz4zLWro5qUTh,https://api.spotify.com/v1/audio-analysis/0zehDaqqfHz4zLWro5qUTh,223792,4
84,0.823,0.638,4,-11.364,0,0.055,0.232,0.211,0.0961,0.382,117.984,audio_features,7DM5k4ql2H94jNn0kN0SaU,spotify:track:7DM5k4ql2H94jNn0kN0SaU,https://api.spotify.com/v1/tracks/7DM5k4ql2H94jNn0kN0SaU,https://api.spotify.com/v1/audio-analysis/7DM5k4ql2H94jNn0kN0SaU,305532,4
85,0.796,0.59,9,-9.904,0,0.0918,0.197,0.457,0.154,0.292,118.011,audio_features,4Mm3vsHKs6CwoH7hwUzfFJ,spotify:track:4Mm3vsHKs6CwoH7hwUzfFJ,https://api.spotify.com/v1/tracks/4Mm3vsHKs6CwoH7hwUzfFJ,https://api.spotify.com/v1/audio-analysis/4Mm3vsHKs6CwoH7hwUzfFJ,232053,4
86,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,audio_features,0Nc1rZEB2tZLgpxw5nkpEu,spotify:track:0Nc1rZEB2tZLgpxw5nkpEu,https://api.spotify.com/v1/tracks/0Nc1rZEB2tZLgpxw5nkpEu,https://api.spotify.com/v1/audio-analysis/0Nc1rZEB2tZLgpxw5nkpEu,390639,4
87,0.803,0.427,8,-10.819,1,0.0509,0.0245,0.405,0.0953,0.439,118.008,audio_features,2GuIRSthEpYN5MO6PGD7Vx,spotify:track:2GuIRSthEpYN5MO6PGD7Vx,https://api.spotify.com/v1/tracks/2GuIRSthEpYN5MO6PGD7Vx,https://api.spotify.com/v1/audio-analysis/2GuIRSthEpYN5MO6PGD7Vx,316373,4
88,0.798,0.675,1,-9.431,0,0.138,0.0132,0.526,0.115,0.814,118.014,audio_features,5xMf8gZ7kFCMR646jBXiV4,spotify:track:5xMf8gZ7kFCMR646jBXiV4,https://api.spotify.com/v1/tracks/5xMf8gZ7kFCMR646jBXiV4,https://api.spotify.com/v1/audio-analysis/5xMf8gZ7kFCMR646jBXiV4,196280,4
89,0.736,0.59,3,-9.46,0,0.0378,0.0233,0.381,0.0909,0.575,118.009,audio_features,6mky8EFfaG4z5Eth3EzCd5,spotify:track:6mky8EFfaG4z5Eth3EzCd5,https://api.spotify.com/v1/tracks/6mky8EFfaG4z5Eth3EzCd5,https://api.spotify.com/v1/audio-analysis/6mky8EFfaG4z5Eth3EzCd5,168814,4
90,0.721,0.548,5,-14.804,0,0.0369,0.166,0.547,0.0584,0.436,118.005,audio_features,2q4Cmh6aty19e5Y2draZyj,spotify:track:2q4Cmh6aty19e5Y2draZyj,https://api.spotify.com/v1/tracks/2q4Cmh6aty19e5Y2draZyj,https://api.spotify.com/v1/audio-analysis/2q4Cmh6aty19e5Y2draZyj,443142,4
91,0.81,0.557,9,-9.936,0,0.0391,0.5,0.539,0.115,0.407,117.967,audio_features,48Wa26EAi58eDeGIyBc3ws,spotify:track:48Wa26EAi58eDeGIyBc3ws,https://api.spotify.com/v1/tracks/48Wa26EAi58eDeGIyBc3ws,https://api.spotify.com/v1/audio-analysis/48Wa26EAi58eDeGIyBc3ws,278000,4
92,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00289,0.108,0.252,118.053,audio_features,2b4SSorCTQ2VzmllaeWuuT,spotify:track:2b4SSorCTQ2VzmllaeWuuT,https://api.spotify.com/v1/tracks/2b4SSorCTQ2VzmllaeWuuT,https://api.spotify.com/v1/audio-analysis/2b4SSorCTQ2VzmllaeWuuT,227707,4
93,0.611,0.809,6,-6.63,0,0.0342,0.019,0.0185,0.114,0.428,118.003,audio_features,5ZvHcR4OSwvEV5IhigbTOT,spotify:track:5ZvHcR4OSwvEV5IhigbTOT,https://api.spotify.com/v1/tracks/5ZvHcR4OSwvEV5IhigbTOT,https://api.spotify.com/v1/audio-analysis/5ZvHcR4OSwvEV5IhigbTOT,349293,4
94,0.855,0.693,8,-5.662,0,0.0308,0.0165,0.0794,0.118,0.687,119.004,audio_features,3VjFTsWQLvOVr2oJ4PMyjC,spotify:track:3VjFTsWQLvOVr2oJ4PMyjC,https://api.spotify.com/v1/tracks/3VjFTsWQLvOVr2oJ4PMyjC,https://api.spotify.com/v1/audio-analysis/3VjFTsWQLvOVr2oJ4PMyjC,276000,4
95,0.83,0.677,6,-6.012,0,0.0945,0.224,4.71e-06,0.0438,0.615,120.004,audio_features,5znEiVKJITQ1JProGoHht6,spotify:track:5znEiVKJITQ1JProGoHht6,https://api.spotify.com/v1/tracks/5znEiVKJITQ1JProGoHht6,https://api.spotify.com/v1/audio-analysis/5znEiVKJITQ1JProGoHht6,190000,4
96,0.724,0.652,6,-9.385,1,0.0363,0.194,0.0119,0.256,0.723,120.004,audio_features,1WC2ctyzNjpgkhF0dplias,spotify:track:1WC2ctyzNjpgkhF0dplias,https://api.spotify.com/v1/tracks/1WC2ctyzNjpgkhF0dplias,https://api.spotify.com/v1/audio-analysis/1WC2ctyzNjpgkhF0dplias,273653,4
97,0.771,0.775,8,-5.198,0,0.0399,0.109,0.0,0.257,0.853,120.02,audio_features,6kgQgyqTTqYS6Kzr1G4I79,spotify:track:6kgQgyqTTqYS6Kzr1G4I79,https://api.spotify.com/v1/tracks/6kgQgyqTTqYS6Kzr1G4I79,https://api.spotify.com/v1/audio-analysis/6kgQgyqTTqYS6Kzr1G4I79,183173,4
98,0.773,0.377,9,-12.653,1,0.0455,0.655,0.829,0.122,0.0363,119.975,audio_features,2SCLswvRP8hAYdIKsrLV6h,spotify:track:2SCLswvRP8hAYdIKsrLV6h,https://api.spotify.com/v1/tracks/2SCLswvRP8hAYdIKsrLV6h,https://api.spotify.com/v1/audio-analysis/2SCLswvRP8hAYdIKsrLV6h,482983,4
99,0.563,0.44,9,-11.943,0,0.0822,0.286,0.683,0.269,0.213,120.009,audio_features,2W3EgJst61RLZtPPm3EQim,spotify:track:2W3EgJst61RLZtPPm3EQim,https://api.spotify.com/v1/tracks/2W3EgJst61RLZtPPm3EQim,https://api.spotify.com/v1/audio-analysis/2W3EgJst61RLZtPPm3EQim,276373,4
100,0.415,0.632,9,-7.243,1,0.0927,0.021,0.0117,0.0545,0.356,97.689,audio_features,7aBAo2pO8LvrN8mGba7MvA,spotify:track:7aBAo2pO8LvrN8mGba7MvA,https://api.spotify.com/v1/tracks/7aBAo2pO8LvrN8mGba7MvA,https://api.spotify.com/v1/audio-analysis/7aBAo2pO8LvrN8mGba7MvA,254533,4
101,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394,4
102,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,6ooluO7DiEhI1zmK94nRCM,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027,4
103,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,7oK9VyNzrYvRFo7nQEYkWN,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587,4
104,0.488,0.65,9,-5.11,1,0.0336,0.000597,0.714,0.101,0.77,158.011,audio_features,2hmibAtdObO8F4tnhLENuQ,spotify:track:2hmibAtdObO8F4tnhLENuQ,https://api.spotify.com/v1/tracks/2hmibAtdObO8F4tnhLENuQ,https://api.spotify.com/v1/audio-analysis/2hmibAtdObO8F4tnhLENuQ,219827,4
105,0.63,0.907,11,-2.42,1,0.0326,0.0243,0.599,0.116,0.968,120.529,audio_features,46Y1VsEbWAQ7dIZe1gpnve,spotify:track:46Y1VsEbWAQ7dIZe1gpnve,https://api.spotify.com/v1/tracks/46Y1VsEbWAQ7dIZe1gpnve,https://api.spotify.com/v1/audio-analysis/46Y1VsEbWAQ7dIZe1gpnve,189227,4
106,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,audio_features,56NkIxSZZiMpFP5ZNSxtnT,spotify:track:56NkIxSZZiMpFP5ZNSxtnT,https://api.spotify.com/v1/tracks/56NkIxSZZiMpFP5ZNSxtnT,https://api.spotify.com/v1/audio-analysis/56NkIxSZZiMpFP5ZNSxtnT,183391,4
107,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,208760,4
108,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,audio_features,5n0CTysih20NYdT2S0Wpe8,spotify:track:5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/tracks/5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/audio-analysis/5n0CTysih20NYdT2S0Wpe8,225973,4
109,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4
110,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,audio_features,7kzKAuUzOITUauHAhoMoxA,spotify:track:7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/tracks/7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/audio-analysis/7kzKAuUzOITUauHAhoMoxA,193051,4
111,0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27e-05,0.139,0.899,104.781,audio_features,37CBHPCzV1rizPrxRUyR72,spotify:track:37CBHPCzV1rizPrxRUyR72,https://api.spotify.com/v1/tracks/37CBHPCzV1rizPrxRUyR72,https://api.spotify.com/v1/audio-analysis/37CBHPCzV1rizPrxRUyR72,220453,4
112,0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,audio_features,7HGTkn2aX7MNdKs7nV2xBt,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,https://api.spotify.com/v1/tracks/7HGTkn2aX7MNdKs7nV2xBt,https://api.spotify.com/v1/audio-analysis/7HGTkn2aX7MNdKs7nV2xBt,197160,4
113,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,audio_features,2zzLRQ78kKfPTx8FJQCdC2,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2,202133,4
114,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,audio_features,3skn2lauGk7Dx6bVIt5DVj,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/audio-analysis/3skn2lauGk7Dx6bVIt5DVj,240213,4
115,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653,4
116,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,audio_features,0LtOwyZoSNZKJWHqjzADpW,spotify:track:0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW,192960,4
117,0.57,0.733,2,-7.194,1,0.0306,0.00686,0.000131,0.21,0.334,109.97,audio_features,165lX6DbMhTzqODVZKLmkm,spotify:track:165lX6DbMhTzqODVZKLmkm,https://api.spotify.com/v1/tracks/165lX6DbMhTzqODVZKLmkm,https://api.spotify.com/v1/audio-analysis/165lX6DbMhTzqODVZKLmkm,235800,4
118,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
119,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,audio_features,2oaK4JLVnmRGIO9ytBE1bt,spotify:track:2oaK4JLVnmRGIO9ytBE1bt,https://api.spotify.com/v1/tracks/2oaK4JLVnmRGIO9ytBE1bt,https://api.spotify.com/v1/audio-analysis/2oaK4JLVnmRGIO9ytBE1bt,302000,4
120,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,audio_features,3omXshBamrREltcf24gYDC,spotify:track:3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/tracks/3omXshBamrREltcf24gYDC,https://api.spotify.com/v1/audio-analysis/3omXshBamrREltcf24gYDC,200360,4
121,0.633,0.892,4,-1.871,0,0.0357,0.000555,0.000163,0.337,0.509,118.066,audio_features,1bbcAQuGuAxKS1HM96B8uh,spotify:track:1bbcAQuGuAxKS1HM96B8uh,https://api.spotify.com/v1/tracks/1bbcAQuGuAxKS1HM96B8uh,https://api.spotify.com/v1/audio-analysis/1bbcAQuGuAxKS1HM96B8uh,188107,4
122,0.342,0.982,0,-1.746,1,0.116,0.704,7.29e-05,0.854,0.373,95.279,audio_features,6YK2tAEYnHgYkkC6TSziqM,spotify:track:6YK2tAEYnHgYkkC6TSziqM,https://api.spotify.com/v1/tracks/6YK2tAEYnHgYkkC6TSziqM,https://api.spotify.com/v1/audio-analysis/6YK2tAEYnHgYkkC6TSziqM,110093,4
123,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,audio_features,2x8evxqUlF0eRabbW2JBJd,spotify:track:2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/audio-analysis/2x8evxqUlF0eRabbW2JBJd,183893,4
124,0.522,0.889,1,-4.137,1,0.0461,0.00328,0.0,0.345,0.852,144.499,audio_features,0hAMkY2kwdXPPDfQ1e3BmJ,spotify:track:0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/tracks/0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/audio-analysis/0hAMkY2kwdXPPDfQ1e3BmJ,141133,4
125,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,audio_features,6u0x5ad9ewHvs3z6u9Oe3c,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/tracks/6u0x5ad9ewHvs3z6u9Oe3c,https://api.spotify.com/v1/audio-analysis/6u0x5ad9ewHvs3z6u9Oe3c,235547,4
126,0.737,0.745,9,-5.944,1,0.0351,0.0176,0.381,0.306,0.629,115.989,audio_features,2ThdB23G9Rgf1ExndFGEEg,spotify:track:2ThdB23G9Rgf1ExndFGEEg,https://api.spotify.com/v1/tracks/2ThdB23G9Rgf1ExndFGEEg,https://api.spotify.com/v1/audio-analysis/2ThdB23G9Rgf1ExndFGEEg,222360,4
127,0.703,0.237,5,-14.283,1,0.0541,0.852,0.637,0.0924,0.171,107.992,audio_features,6FvjAQqC2L0B3TTANybitI,spotify:track:6FvjAQqC2L0B3TTANybitI,https://api.spotify.com/v1/tracks/6FvjAQqC2L0B3TTANybitI,https://api.spotify.com/v1/audio-analysis/6FvjAQqC2L0B3TTANybitI,173627,4
128,0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304,audio_features,7BHPGtpuuWWsvE7cCaMuEU,spotify:track:7BHPGtpuuWWsvE7cCaMuEU,https://api.spotify.com/v1/tracks/7BHPGtpuuWWsvE7cCaMuEU,https://api.spotify.com/v1/audio-analysis/7BHPGtpuuWWsvE7cCaMuEU,203507,4
129,0.635,0.786,0,-6.46,1,0.0377,0.0349,0.00767,0.497,0.305,97.54,audio_features,7zkDEBSxkcBVsStS4qBFpK,spotify:track:7zkDEBSxkcBVsStS4qBFpK,https://api.spotify.com/v1/tracks/7zkDEBSxkcBVsStS4qBFpK,https://api.spotify.com/v1/audio-analysis/7zkDEBSxkcBVsStS4qBFpK,241547,4
130,0.699,0.814,6,-7.628,1,0.0339,0.0298,0.0172,0.104,0.964,109.071,audio_features,3pzJXZ1PW3l3B69PoTx5lC,spotify:track:3pzJXZ1PW3l3B69PoTx5lC,https://api.spotify.com/v1/tracks/3pzJXZ1PW3l3B69PoTx5lC,https://api.spotify.com/v1/audio-analysis/3pzJXZ1PW3l3B69PoTx5lC,178613,4
131,0.666,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.549,122.973,audio_features,0UpQ4fWxoCFoVUGYvjUH7F,spotify:track:0UpQ4fWxoCFoVUGYvjUH7F,https://api.spotify.com/v1/tracks/0UpQ4fWxoCFoVUGYvjUH7F,https://api.spotify.com/v1/audio-analysis/0UpQ4fWxoCFoVUGYvjUH7F,267355,4
132,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800,4
133,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,audio_features,5c5a2Ptu8eyIpljhQHjIqk,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk,175493,4
134,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,audio_features,6L3VWDPDTQkQFkqvmpAUMU,spotify:track:6L3VWDPDTQkQFkqvmpAUMU,https://api.spotify.com/v1/tracks/6L3VWDPDTQkQFkqvmpAUMU,https://api.spotify.com/v1/audio-analysis/6L3VWDPDTQkQFkqvmpAUMU,228467,4
135,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,audio_features,0Ln5tJyLX5qusquBOtq7wf,spotify:track:0Ln5tJyLX5qusquBOtq7wf,https://api.spotify.com/v1/tracks/0Ln5tJyLX5qusquBOtq7wf,https://api.spotify.com/v1/audio-analysis/0Ln5tJyLX5qusquBOtq7wf,252280,4
136,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
137,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,audio_features,2MLHyLy5z5l5YRp7momlgw,spotify:track:2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,200307,4
138,0.649,0.533,4,-5.426,0,0.0284,0.00982,0.000364,0.111,0.611,96.973,audio_features,3kAwGo8mtUPsrctroxYLku,spotify:track:3kAwGo8mtUPsrctroxYLku,https://api.spotify.com/v1/tracks/3kAwGo8mtUPsrctroxYLku,https://api.spotify.com/v1/audio-analysis/3kAwGo8mtUPsrctroxYLku,187720,4
139,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,audio_features,1Q3t9fWvHUXKsMmpD2XpUu,spotify:track:1Q3t9fWvHUXKsMmpD2XpUu,https://api.spotify.com/v1/tracks/1Q3t9fWvHUXKsMmpD2XpUu,https://api.spotify.com/v1/audio-analysis/1Q3t9fWvHUXKsMmpD2XpUu,214387,4
140,0.454,0.79,6,-1.774,0,0.032,0.0212,0.0,0.175,0.324,147.937,audio_features,7zjupUeHyd2j2FKlmSiZlj,spotify:track:7zjupUeHyd2j2FKlmSiZlj,https://api.spotify.com/v1/tracks/7zjupUeHyd2j2FKlmSiZlj,https://api.spotify.com/v1/audio-analysis/7zjupUeHyd2j2FKlmSiZlj,229347,4
141,0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,audio_features,2fAIfPLrPUTW1AmJRR428Q,spotify:track:2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/tracks/2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/audio-analysis/2fAIfPLrPUTW1AmJRR428Q,204200,4
142,0.733,0.882,0,-4.199,0,0.0389,0.051,9.92e-06,0.131,0.854,123.071,audio_features,3huV7eiNpaQlCB3LbZi9bB,spotify:track:3huV7eiNpaQlCB3LbZi9bB,https://api.spotify.com/v1/tracks/3huV7eiNpaQlCB3LbZi9bB,https://api.spotify.com/v1/audio-analysis/3huV7eiNpaQlCB3LbZi9bB,221413,4
143,0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.153,0.842,174.923,audio_features,5dKBaysNJtfpyNTRa5lqDb,spotify:track:5dKBaysNJtfpyNTRa5lqDb,https://api.spotify.com/v1/tracks/5dKBaysNJtfpyNTRa5lqDb,https://api.spotify.com/v1/audio-analysis/5dKBaysNJtfpyNTRa5lqDb,137760,4
144,0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,audio_features,0yTJtxZJ5VLfBEHhiNUNeY,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/tracks/0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/audio-analysis/0yTJtxZJ5VLfBEHhiNUNeY,197427,4
145,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4
146,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,audio_features,2DFi8rwHcVkTTgu7PULhtI,spotify:track:2DFi8rwHcVkTTgu7PULhtI,https://api.spotify.com/v1/tracks/2DFi8rwHcVkTTgu7PULhtI,https://api.spotify.com/v1/audio-analysis/2DFi8rwHcVkTTgu7PULhtI,206394,4
147,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,audio_features,12pdXFcruNcPUbZypKUDgz,spotify:track:12pdXFcruNcPUbZypKUDgz,https://api.spotify.com/v1/tracks/12pdXFcruNcPUbZypKUDgz,https://api.spotify.com/v1/audio-analysis/12pdXFcruNcPUbZypKUDgz,214360,4
